订单ID,订单日期,邮寄方式,国家,地区,省/自治区,细分,类别,子类别,制造商,产品名称,数量,销售额,利润
A1000529,2013/9/21,一级,中国,华东,江苏,消费者,办公用品,装订机,Acco,"Acco 孔加固材料, 耐用",3,114,3 
A1000530,2013/9/21,二级,中国,华东,山东,消费者,办公用品,信封,Kraft,"Kraft 搭扣信封, 银色",2,106,49 
A1000529,2013/9/21,一级,中国,华东,江苏,消费者,家具,椅子,Novimex,"Novimex 凳子, 黑色",4,"3,025",575 
A1000529,2013/9/21,一级,中国,华东,江苏,消费者,家具,用具,Eldon,"Eldon 门挡, 优质",3,683,334 
A1000529,2013/9/21,一级,中国,华东,江苏,消费者,技术,配件,罗技,"罗技 路由器, 耐用",2,"2,310",462 
A1000531,2013/9/21,标准级,中国,中南,广西,消费者,家具,书架,Safco,"Safco 书库, 传统",4,"4,366",-1456 
A1000531,2013/9/21,标准级,中国,中南,广西,消费者,家具,桌子,Hon,"Hon 木桌, 黑色",3,"2,975",-3571 
A1000532,2013/9/21,标准级,中国,华北,内蒙古,消费者,办公用品,用品,Acme,"Acme 大剪刀, 锯齿状",3,392,-7 
A1000535,2013/9/22,二级,中国,中南,河南,消费者,办公用品,标签,Novimex,"Novimex 可去除的标签, 可调",4,145,4 
A1000534,2013/9/22,标准级,中国,华东,上海,小型企业,办公用品,信封,Jiffy,"Jiffy 局间信封, 每套 50 个",3,650,188 
A1000539,2013/9/23,标准级,中国,华北,河北,公司,办公用品,标签,Hon,"Hon 有色标签, 红色",2,118,55 
A1000539,2013/9/23,标准级,中国,华北,河北,公司,办公用品,系固件,Accos,"Accos 订书钉, 金属",3,155,57 
A1000542,2013/9/23,标准级,中国,东北,辽宁,消费者,办公用品,装订机,Ibico,"Ibico 孔加固材料, 耐用",2,48,4 
A1000537,2013/9/23,标准级,中国,华东,上海,消费者,办公用品,纸张,施乐,"施乐 令, 每包 12 个",2,284,80 
A1000536,2013/9/23,标准级,中国,华东,福建,消费者,办公用品,收纳具,Eldon,"Eldon 文件夹, 单宽度",5,397,127 
A1000541,2013/9/23,标准级,中国,中南,广东,消费者,办公用品,信封,Jiffy,"Jiffy 马尼拉纸信封, 银色",4,530,196 
A1000541,2013/9/23,标准级,中国,中南,广东,消费者,办公用品,器具,Hoover,"Hoover 烤面包机, 红色",3,"1,171",257 
A1000541,2013/9/23,标准级,中国,中南,广东,消费者,办公用品,收纳具,Eldon,"Eldon 锁柜, 单宽度",1,924,434 
A1000541,2013/9/23,标准级,中国,中南,广东,消费者,办公用品,收纳具,Rogers,"Rogers 搁板, 工业",2,584,11 
A1000541,2013/9/23,标准级,中国,中南,广东,消费者,办公用品,收纳具,Rogers,"Rogers 锁柜, 蓝色",4,"3,950",1461 
A1000541,2013/9/23,标准级,中国,中南,广东,消费者,办公用品,标签,Hon,"Hon 合法证物标签, 白色",2,101,3 
A1000541,2013/9/23,标准级,中国,中南,广东,消费者,办公用品,系固件,Stockwell,"Stockwell 图钉, 整包",5,316,60 
A1000541,2013/9/23,标准级,中国,中南,广东,消费者,办公用品,装订机,Acco,"Acco 孔加固材料, 耐用",2,76,2 
A1000541,2013/9/23,标准级,中国,中南,广东,消费者,办公用品,装订机,Wilson Jones,"Wilson Jones 装订机, 回收",7,437,157 
A1000536,2013/9/23,标准级,中国,华东,福建,消费者,家具,书架,Dania,"Dania 墙角架, 金属",2,681,-408 
A1000540,2013/9/23,标准级,中国,华东,上海,消费者,家具,椅子,Harbour Creations,"Harbour Creations 扶手椅, 可调",1,"2,222",1000 
A1000541,2013/9/23,标准级,中国,中南,广东,消费者,家具,椅子,Novimex,"Novimex 椅垫, 可调",1,275,129 
A1000541,2013/9/23,标准级,中国,中南,广东,消费者,家具,用具,Deflect-O,"Deflect-O 分层置放架, 一包多件",4,473,156 
A1000538,2013/9/23,标准级,中国,中南,湖北,消费者,家具,桌子,Barricks,"Barricks 电脑桌, 白色",2,"3,360",-269 
A1000543,2013/9/24,二级,中国,西南,重庆,公司,办公用品,用品,Fiskars,"Fiskars 美工刀, 钢",6,978,401 
A1000543,2013/9/24,二级,中国,西南,重庆,公司,办公用品,纸张,Enermax,"Enermax 笔记本, 优质",2,266,32 
A1000543,2013/9/24,二级,中国,西南,重庆,公司,办公用品,纸张,SanDisk,"SanDisk 笔记本, 回收",3,416,108 
A1000543,2013/9/24,二级,中国,西南,重庆,公司,家具,书架,Safco,"Safco 柜, 传统",2,"1,576",725 
A1000544,2013/9/24,标准级,中国,华东,安徽,消费者,办公用品,美术,Binney & Smith,"Binney & Smith 荧光笔, 金属",2,167,3 
A1000544,2013/9/24,标准级,中国,华东,安徽,消费者,技术,电话,思科,"思科 音频基座, 整包",1,850,187 
A1000544,2013/9/24,标准级,中国,华东,安徽,消费者,技术,设备,柯尼卡,"柯尼卡 电话, 白色",1,395,186 
A1000546,2013/9/25,标准级,中国,华东,福建,公司,办公用品,器具,KitchenAid,"KitchenAid 炉灶, 红色",6,"15,964",3512 
A1000546,2013/9/25,标准级,中国,华东,福建,公司,办公用品,收纳具,Rogers,"Rogers 文件车, 金属",3,"1,969",256 
A1000546,2013/9/25,标准级,中国,华东,福建,公司,办公用品,收纳具,Tenex,"Tenex 文件夹, 蓝色",3,325,68 
A1000546,2013/9/25,标准级,中国,华东,福建,公司,办公用品,系固件,Advantus,"Advantus 橡皮筋, 整包",2,155,51 
A1000546,2013/9/25,标准级,中国,华东,福建,公司,家具,书架,Bush,"Bush 墙角架, 黑色",2,"1,170",386 
A1000546,2013/9/25,标准级,中国,华东,福建,公司,家具,椅子,Office Star,"Office Star 扶手椅, 可调",7,"15,351",7215 
A1000546,2013/9/25,标准级,中国,华东,福建,公司,技术,复印机,Brother,"Brother 墨水, 彩色",4,"2,776",83 
A1000546,2013/9/25,标准级,中国,华东,福建,公司,技术,电话,诺基亚,"诺基亚 充电器, 整包",2,"5,937",1959 
A1000545,2013/9/25,标准级,中国,中南,河南,消费者,办公用品,装订机,Avery,"Avery 孔加固材料, 耐用",2,55,1 
A1000549,2013/9/26,当日,中国,华北,山西,公司,办公用品,收纳具,Rogers,"Rogers 搁板, 工业",9,"2,630",52 
A1000549,2013/9/26,当日,中国,华北,山西,公司,技术,复印机,佳能,"佳能 个人复印机, 数字化",4,"2,658",1010 
A1000549,2013/9/26,当日,中国,华北,山西,公司,技术,电话,三星,"三星 信号增强器, 混合尺寸",5,"3,254",553 
A1000547,2013/9/26,一级,中国,东北,黑龙江,消费者,办公用品,信封,GlobeWeis,"GlobeWeis 邮寄品, 每套 50 个",4,720,50 
A1000547,2013/9/26,一级,中国,东北,黑龙江,消费者,办公用品,器具,Hoover,"Hoover 冰箱, 银色",5,"12,297",984 
A1000547,2013/9/26,一级,中国,东北,黑龙江,消费者,办公用品,用品,Stiletto,"Stiletto 修剪器, 蓝色",1,200,26 
A1000547,2013/9/26,一级,中国,东北,黑龙江,消费者,办公用品,装订机,Avery,"Avery 孔加固材料, 耐用",5,138,2 
A1000548,2013/9/26,标准级,中国,东北,辽宁,消费者,技术,复印机,Hewlett,"Hewlett 传真机, 每套两件",3,"4,479",179 
A1000550,2013/9/26,标准级,中国,华东,浙江,公司,家具,书架,Sauder,"Sauder 搁架, 传统",13,"7,083",-3306 
A1000551,2013/9/26,二级,中国,华东,山东,小型企业,家具,书架,Bush,"Bush 古典书架, 白色",2,"3,875",194 
A1000551,2013/9/26,二级,中国,华东,山东,小型企业,技术,电话,三星,"三星 办公室电话机, 蓝色",5,"1,522",0 
A1000551,2013/9/26,二级,中国,华东,山东,小型企业,技术,设备,松下,"松下 计算器, 白色",3,682,7 
A1000552,2013/9/27,一级,中国,华东,山东,消费者,办公用品,系固件,Stockwell,"Stockwell 图钉, 混合尺寸",6,297,24 
A1000552,2013/9/27,一级,中国,华东,山东,消费者,办公用品,装订机,Wilson Jones,"Wilson Jones 标签, 耐用",1,37,4 
A1000556,2013/9/27,标准级,中国,华东,安徽,公司,办公用品,系固件,OIC,"OIC 夹子, 金属",2,186,33 
A1000556,2013/9/27,标准级,中国,华东,安徽,公司,办公用品,系固件,Stockwell,"Stockwell 按钉, 混合尺寸",5,267,133 
A1000553,2013/9/27,二级,中国,华东,江西,小型企业,家具,椅子,Harbour Creations,"Harbour Creations 折叠椅, 红色",2,914,384 
A1000554,2013/9/27,标准级,中国,华东,山东,消费者,家具,椅子,Novimex,"Novimex 摇椅, 每套两件",1,624,137 
A1000557,2013/9/27,标准级,中国,西南,四川,消费者,办公用品,装订机,Acco,"Acco 装订机盖, 耐用",5,346,48 
A1000555,2013/9/27,标准级,中国,华北,山西,公司,技术,电话,摩托罗拉,"摩托罗拉 充电器, 混合尺寸",5,"15,063",1807 
A1000559,2013/9/28,二级,中国,东北,吉林,消费者,技术,电话,三星,"三星 智能手机, 混合尺寸",4,"1,412",-542 
A1000558,2013/9/28,标准级,中国,华北,河北,消费者,办公用品,信封,Ames,"Ames 商业信封, 红色",5,424,135 
A1000560,2013/9/29,标准级,中国,中南,广东,消费者,办公用品,用品,Kleencut,"Kleencut 修剪器, 钢",1,191,48 
A1000563,2013/9/29,标准级,中国,华东,福建,消费者,办公用品,收纳具,Eldon,"Eldon 盒, 单宽度",2,96,11 
A1000564,2013/9/29,标准级,中国,华东,山东,消费者,技术,复印机,惠普,"惠普 墨水, 红色",3,"1,777",480 
A1000562,2013/9/29,标准级,中国,华东,山东,公司,办公用品,用品,Kleencut,"Kleencut 开信刀, 锯齿状",1,67,8 
A1000561,2013/9/29,标准级,中国,中南,湖南,小型企业,办公用品,用品,Elite,"Elite 尺子, 钢",3,185,79 
A1000561,2013/9/29,标准级,中国,中南,湖南,小型企业,办公用品,系固件,Accos,"Accos 回形针, 整包",7,459,170 
A1000566,2013/9/30,标准级,中国,华东,江苏,公司,办公用品,信封,Ames,"Ames 邮寄品, 红色",2,368,158 
A1000566,2013/9/30,标准级,中国,华东,江苏,公司,办公用品,收纳具,Rogers,"Rogers 文件车, 工业",7,"4,641",1299 
A1000566,2013/9/30,标准级,中国,华东,江苏,公司,家具,椅子,Novimex,"Novimex 扶手椅, 每套两件",1,"1,289",-494 
A1000567,2013/9/30,标准级,中国,华东,浙江,消费者,家具,用具,Advantus,"Advantus 闹钟, 一包多件",2,480,168 
A1000566,2013/9/30,标准级,中国,华东,江苏,公司,技术,复印机,Brother,"Brother 传真复印机, 每套两件",5,"2,681",-671 
A1000566,2013/9/30,标准级,中国,华东,江苏,公司,技术,电话,三星,"三星 办公室电话机, 全尺寸",6,"1,117",-38 
A1000566,2013/9/30,标准级,中国,华东,江苏,公司,技术,电话,苹果,"苹果 智能手机, 混合尺寸",7,"2,473",-990 
A1000567,2013/9/30,标准级,中国,华东,浙江,消费者,技术,设备,StarTech,"StarTech 电话, 多色",3,"1,043",208 
A1000565,2013/9/30,标准级,中国,西南,西藏,小型企业,办公用品,系固件,OIC,"OIC 按钉, 每包 12 个",3,201,4 
A1000568,2013/10/1,二级,中国,华东,江苏,消费者,办公用品,信封,GlobeWeis,"GlobeWeis 外皮和封条, 银色",3,333,166 
A1000569,2013/10/1,二级,中国,中南,湖南,小型企业,办公用品,用品,Elite,"Elite 尺子, 钢",4,246,106 
A1000570,2013/10/3,标准级,中国,中南,河南,公司,办公用品,收纳具,Tenex,"Tenex 文件夹, 工业",3,332,0 
A1000570,2013/10/3,标准级,中国,中南,河南,公司,办公用品,系固件,Accos,"Accos 夹子, 混合尺寸",4,314,66 
A1000572,2013/10/3,二级,中国,中南,海南,消费者,办公用品,收纳具,Rogers,"Rogers 搁板, 工业",2,584,11 
A1000572,2013/10/3,二级,中国,中南,海南,消费者,办公用品,纸张,Green Bar,"Green Bar 笔记本, 每包 12 个",3,475,52 
A1000571,2013/10/3,标准级,中国,中南,广东,消费者,家具,椅子,Hon,"Hon 折叠椅, 红色",2,684,205 
A1000570,2013/10/3,标准级,中国,中南,河南,公司,技术,电话,三星,"三星 信号增强器, 全尺寸",8,"5,148",2162 
A1000574,2013/10/4,标准级,中国,华东,上海,消费者,办公用品,器具,Cuisinart,"Cuisinart 微波炉, 白色",5,"6,454",645 
A1000574,2013/10/4,标准级,中国,华东,上海,消费者,办公用品,收纳具,Rogers,"Rogers 文件车, 蓝色",3,"1,982",20 
A1000575,2013/10/4,标准级,中国,东北,黑龙江,消费者,办公用品,信封,Jiffy,"Jiffy 商业信封, 红色",2,182,89 
A1000574,2013/10/4,标准级,中国,华东,上海,消费者,家具,用具,Rubbermaid,"Rubvermaid 框架, 耐用",5,"2,495",74 
A1000577,2013/10/4,标准级,中国,东北,吉林,消费者,家具,桌子,Chromcraft,"Chromcraft 培训桌, 黑色",3,"2,981",874 
A1000573,2013/10/4,标准级,中国,华北,北京,消费者,办公用品,器具,Hoover,"Hoover 炉灶, 银色",7,"18,595",2417 
A1000573,2013/10/4,标准级,中国,华北,北京,消费者,技术,配件,Enermax,"Enermax 记忆卡, 回收",3,"1,571",597 
A1000576,2013/10/4,标准级,中国,中南,河南,公司,办公用品,装订机,Acco,"Acco 打孔机, 实惠",1,141,4 
A1000582,2013/10/5,二级,中国,华东,山东,消费者,办公用品,器具,Cuisinart,"Cuisinart 微波炉, 黑色",2,"2,594",363 
A1000579,2013/10/5,二级,中国,东北,辽宁,消费者,技术,复印机,佳能,"佳能 无线传真机, 红色",7,"7,386",-247 
A1000579,2013/10/5,二级,中国,东北,辽宁,消费者,技术,配件,Enermax,"Enermax 路由器, 耐用",2,"1,448",-917 
A1000579,2013/10/5,二级,中国,东北,辽宁,消费者,技术,配件,Memorex,"Memorex 闪存驱动器, 实惠",3,247,-95 
A1000581,2013/10/5,二级,中国,东北,黑龙江,公司,办公用品,标签,Avery,"Avery 合法证物标签, 可调",4,172,31 
A1000581,2013/10/5,二级,中国,东北,黑龙江,公司,办公用品,装订机,Wilson Jones,"Wilson Jones 装订机, 回收",3,187,67 
A1000578,2013/10/5,标准级,中国,中南,湖南,消费者,办公用品,装订机,Avery,"Avery 打孔机, 耐用",4,548,11 
A1000581,2013/10/5,二级,中国,东北,黑龙江,公司,家具,椅子,Hon,"Hon 扶手椅, 红色",4,"8,533",3754 
A1000581,2013/10/5,二级,中国,东北,黑龙江,公司,家具,用具,Advantus,"Advantus 门挡, 耐用",3,589,71 
A1000581,2013/10/5,二级,中国,东北,黑龙江,公司,技术,电话,三星,"三星 音频基座, 蓝色",3,"2,336",350 
A1000578,2013/10/5,标准级,中国,中南,湖南,消费者,技术,电话,诺基亚,"诺基亚 智能手机, 蓝色",4,"2,299",276 
A1000580,2013/10/5,标准级,中国,华东,江西,消费者,办公用品,用品,Kleencut,"Kleencut 剪刀, 锯齿状",6,532,165 
A1000580,2013/10/5,标准级,中国,华东,江西,消费者,办公用品,纸张,Green Bar,"Green Bar 计划信息表, 优质",3,333,6 
A1000585,2013/10/6,二级,中国,华北,内蒙古,消费者,办公用品,装订机,Cardinal,"Cardinal 标签, 耐用",2,82,34 
A1000587,2013/10/6,一级,中国,东北,黑龙江,消费者,办公用品,收纳具,Eldon,"Eldon 盒, 工业",5,251,48 
A1000587,2013/10/6,一级,中国,东北,黑龙江,消费者,办公用品,收纳具,Fellowes,"Fellowes 文件夹, 工业",4,502,80 
A1000587,2013/10/6,一级,中国,东北,黑龙江,消费者,办公用品,装订机,Wilson Jones,"Wilson Jones 装订机, 耐用",3,203,0 
A1000586,2013/10/6,二级,中国,东北,黑龙江,公司,办公用品,收纳具,Tenex,"Tenex 文件夹, 工业",1,111,0 
A1000586,2013/10/6,二级,中国,东北,黑龙江,公司,办公用品,系固件,Accos,"Accos 回形针, 混合尺寸",5,161,-19 
A1000586,2013/10/6,二级,中国,东北,黑龙江,公司,办公用品,美术,Stanley,"Stanley 荧光笔, 金属",3,45,-114 
A1000584,2013/10/6,标准级,中国,华东,安徽,公司,办公用品,标签,Smead,"Smead 文件夹标签, 耐用",2,87,17 
A1000584,2013/10/6,标准级,中国,华东,安徽,公司,技术,复印机,Brother,"Brother 墨水, 数字化",4,"1,646",137 
A1000588,2013/10/6,标准级,中国,中南,广东,公司,办公用品,用品,Elite,"Elite 尺子, 蓝色",2,129,24 
A1000588,2013/10/6,标准级,中国,中南,广东,公司,办公用品,用品,Kleencut,"Kleencut 剪刀, 锯齿状",3,266,82 
A1000588,2013/10/6,标准级,中国,中南,广东,公司,家具,椅子,Safco,"SAFCO 扶手椅, 可调",5,"9,742",2273 
A1000584,2013/10/6,标准级,中国,华东,安徽,公司,家具,椅子,Safco,"SAFCO 沙滩椅, 红色",2,277,41 
A1000588,2013/10/6,标准级,中国,中南,广东,公司,技术,配件,贝尔金,"贝尔金 闪存驱动器, 实惠",1,196,25 
A1000583,2013/10/6,标准级,中国,华北,天津,消费者,办公用品,标签,Harbour Creations,"Harbour Creations 合法证物标签, 白色",4,204,4 
A1000583,2013/10/6,标准级,中国,华北,天津,消费者,办公用品,用品,Elite,"Elite 大剪刀, 蓝色",2,439,162 
A1000583,2013/10/6,标准级,中国,华北,天津,消费者,办公用品,纸张,Green Bar,"Green Bar 备忘录便条, 每包 12 个",3,295,12 
A1000583,2013/10/6,标准级,中国,华北,天津,消费者,家具,书架,Sauder,"Sauder 墙角架, 黑色",2,"1,387",527 
A1000583,2013/10/6,标准级,中国,华北,天津,消费者,家具,椅子,Novimex,"Novimex 摇椅, 红色",3,"1,840",552 
A1000589,2013/10/7,二级,中国,东北,黑龙江,小型企业,办公用品,美术,Boston,"Boston 记号笔, 混合尺寸",2,276,83 
A1000592,2013/10/7,二级,中国,华东,山东,消费者,办公用品,用品,Kleencut,"Kleencut 剪刀, 锯齿状",11,975,302 
A1000592,2013/10/7,二级,中国,华东,山东,消费者,办公用品,纸张,Enermax,"Enermax 笔记本, 每包 12 个",5,762,197 
A1000591,2013/10/7,一级,中国,华北,河北,公司,家具,书架,Safco,"Safco 书架, 金属",3,"1,247",-63 
A1000591,2013/10/7,一级,中国,华北,河北,公司,家具,用具,Rubbermaid,"Rubvermaid 灯泡, 黑色",2,106,-44 
A1000590,2013/10/7,标准级,中国,东北,黑龙江,消费者,办公用品,用品,Kleencut,"Kleencut 大剪刀, 蓝色",1,218,63 
A1000590,2013/10/7,标准级,中国,东北,黑龙江,消费者,办公用品,纸张,Eaton,"Eaton 备忘录便条, 每包 12 个",2,167,46 
A1000593,2013/10/8,标准级,中国,东北,辽宁,消费者,技术,复印机,惠普,"惠普 个人复印机, 数字化",5,"1,735",-58 
A1000594,2013/10/8,标准级,中国,东北,辽宁,消费者,办公用品,信封,GlobeWeis,"GlobeWeis 外皮和封条, 红色",5,582,285 
A1000594,2013/10/8,标准级,中国,东北,辽宁,消费者,办公用品,标签,Avery,"Avery 合法证物标签, 耐用",4,219,63 
A1000594,2013/10/8,标准级,中国,东北,辽宁,消费者,家具,书架,宜家,"宜家 柜, 金属",3,"1,192",159 
A1000596,2013/10/10,一级,中国,东北,辽宁,小型企业,家具,书架,Bush,"Bush 书架, 黑色",5,"1,748",-437 
A1000596,2013/10/10,一级,中国,东北,辽宁,小型企业,家具,椅子,Safco,"SAFCO 凳子, 黑色",3,"1,390",-556 
A1000597,2013/10/10,二级,中国,东北,黑龙江,消费者,家具,椅子,Harbour Creations,"Harbour Creations 折叠椅, 可调",4,"1,124",-169 
A1000596,2013/10/10,一级,中国,东北,辽宁,小型企业,技术,复印机,夏普,"夏普 传真机, 每套两件",5,"4,139",-2001 
A1000596,2013/10/10,一级,中国,东北,辽宁,小型企业,技术,配件,Memorex,"Memorex 键区, 耐用",5,636,21 
A1000595,2013/10/10,标准级,中国,华北,北京,消费者,家具,桌子,Lesro,"Lesro 圆桌, 黑色",4,"6,328",844 
